,0,1,2,3,4
0,0.026346520836479242,0.01498416587140044,0.0045447168508130145,0.011867636424609015,0.034496295860904955
1,0.017511313672029936,0.01091553970204422,0.00578037918083673,0.016460003467052526,0.023364894524586257
2,0.02723488140516562,0.013310130155304408,0.0076150708277337945,0.024302881237791764,0.026561227315904327
3,0.04620688035668506,0.01319972650699415,0.010117844763437082,0.017915838400363558,0.015803398630833652
4,0.04833210299609024,0.018035159082454382,0.008725567431189848,0.022261674231532334,0.03410615026776344
